"observationDay","team","county","practiceFacilityCounty","stadiumCounty","positives","population"
2020-03-31,"CLE","Lake",FALSE,FALSE,1,230149
2020-04-01,"CLE","Lake",FALSE,FALSE,4,230149
2020-04-02,"CLE","Lake",FALSE,FALSE,14,230149
2020-04-03,"CLE","Lake",FALSE,FALSE,4,230149
2020-04-04,"CLE","Lake",FALSE,FALSE,10,230149
2020-04-05,"CLE","Lake",FALSE,FALSE,3,230149
2020-04-06,"CLE","Lake",FALSE,FALSE,8,230149
2020-04-07,"CLE","Lake",FALSE,FALSE,5,230149
2020-04-08,"CLE","Lake",FALSE,FALSE,7,230149
2020-04-09,"CLE","Lake",FALSE,FALSE,7,230149
2020-04-10,"CLE","Lake",FALSE,FALSE,2,230149
2020-04-11,"CLE","Lake",FALSE,FALSE,4,230149
2020-04-12,"CLE","Lake",FALSE,FALSE,2,230149
2020-04-13,"CLE","Lake",FALSE,FALSE,3,230149
2020-04-14,"CLE","Lake",FALSE,FALSE,4,230149
2020-04-15,"CLE","Lake",FALSE,FALSE,3,230149
2020-04-16,"CLE","Lake",FALSE,FALSE,3,230149
2020-04-17,"CLE","Lake",FALSE,FALSE,3,230149
2020-04-18,"CLE","Lake",FALSE,FALSE,1,230149
2020-04-19,"CLE","Lake",FALSE,FALSE,2,230149
2020-04-20,"CLE","Lake",FALSE,FALSE,2,230149
2020-04-21,"CLE","Lake",FALSE,FALSE,4,230149
2020-04-22,"CLE","Lake",FALSE,FALSE,6,230149
2020-04-23,"CLE","Lake",FALSE,FALSE,3,230149
2020-04-24,"CLE","Lake",FALSE,FALSE,6,230149
2020-04-25,"CLE","Lake",FALSE,FALSE,3,230149
2020-04-26,"CLE","Lake",FALSE,FALSE,0,230149
2020-04-27,"CLE","Lake",FALSE,FALSE,1,230149
2020-04-28,"CLE","Lake",FALSE,FALSE,2,230149
2020-04-29,"CLE","Lake",FALSE,FALSE,5,230149
2020-04-30,"CLE","Lake",FALSE,FALSE,3,230149
2020-05-01,"CLE","Lake",FALSE,FALSE,2,230149
2020-05-02,"CLE","Lake",FALSE,FALSE,0,230149
2020-05-03,"CLE","Lake",FALSE,FALSE,2,230149
2020-05-04,"CLE","Lake",FALSE,FALSE,1,230149
2020-05-05,"CLE","Lake",FALSE,FALSE,3,230149
2020-05-06,"CLE","Lake",FALSE,FALSE,4,230149
2020-05-07,"CLE","Lake",FALSE,FALSE,7,230149
2020-05-08,"CLE","Lake",FALSE,FALSE,5,230149
2020-05-09,"CLE","Lake",FALSE,FALSE,2,230149
2020-05-10,"CLE","Lake",FALSE,FALSE,3,230149
2020-05-11,"CLE","Lake",FALSE,FALSE,2,230149
2020-05-12,"CLE","Lake",FALSE,FALSE,4,230149
2020-05-13,"CLE","Lake",FALSE,FALSE,3,230149
2020-05-14,"CLE","Lake",FALSE,FALSE,4,230149
2020-05-15,"CLE","Lake",FALSE,FALSE,4,230149
2020-05-16,"CLE","Lake",FALSE,FALSE,5,230149
2020-05-17,"CLE","Lake",FALSE,FALSE,5,230149
2020-05-18,"CLE","Lake",FALSE,FALSE,2,230149
2020-05-19,"CLE","Lake",FALSE,FALSE,5,230149
2020-05-20,"CLE","Lake",FALSE,FALSE,4,230149
2020-05-21,"CLE","Lake",FALSE,FALSE,11,230149
2020-05-22,"CLE","Lake",FALSE,FALSE,6,230149
2020-05-23,"CLE","Lake",FALSE,FALSE,11,230149
2020-05-24,"CLE","Lake",FALSE,FALSE,4,230149
2020-05-25,"CLE","Lake",FALSE,FALSE,1,230149
2020-05-26,"CLE","Lake",FALSE,FALSE,14,230149
2020-05-27,"CLE","Lake",FALSE,FALSE,5,230149
2020-05-28,"CLE","Lake",FALSE,FALSE,3,230149
2020-05-29,"CLE","Lake",FALSE,FALSE,12,230149
2020-05-30,"CLE","Lake",FALSE,FALSE,4,230149
2020-05-31,"CLE","Lake",FALSE,FALSE,2,230149
2020-06-01,"CLE","Lake",FALSE,FALSE,1,230149
2020-06-02,"CLE","Lake",FALSE,FALSE,0,230149
2020-06-03,"CLE","Lake",FALSE,FALSE,9,230149
2020-06-04,"CLE","Lake",FALSE,FALSE,2,230149
2020-06-05,"CLE","Lake",FALSE,FALSE,5,230149
2020-06-06,"CLE","Lake",FALSE,FALSE,2,230149
2020-06-07,"CLE","Lake",FALSE,FALSE,4,230149
2020-06-08,"CLE","Lake",FALSE,FALSE,3,230149
2020-06-09,"CLE","Lake",FALSE,FALSE,3,230149
2020-06-10,"CLE","Lake",FALSE,FALSE,0,230149
2020-06-11,"CLE","Lake",FALSE,FALSE,1,230149
2020-06-12,"CLE","Lake",FALSE,FALSE,6,230149
2020-06-13,"CLE","Lake",FALSE,FALSE,2,230149
2020-06-14,"CLE","Lake",FALSE,FALSE,1,230149
2020-06-15,"CLE","Lake",FALSE,FALSE,1,230149
2020-06-16,"CLE","Lake",FALSE,FALSE,2,230149
2020-06-17,"CLE","Lake",FALSE,FALSE,4,230149
2020-06-18,"CLE","Lake",FALSE,FALSE,2,230149
2020-06-19,"CLE","Lake",FALSE,FALSE,2,230149
2020-06-20,"CLE","Lake",FALSE,FALSE,6,230149
2020-06-21,"CLE","Lake",FALSE,FALSE,3,230149
2020-06-22,"CLE","Lake",FALSE,FALSE,2,230149
2020-06-23,"CLE","Lake",FALSE,FALSE,4,230149
2020-06-24,"CLE","Lake",FALSE,FALSE,8,230149
2020-06-25,"CLE","Lake",FALSE,FALSE,9,230149
2020-06-26,"CLE","Lake",FALSE,FALSE,3,230149
2020-06-27,"CLE","Lake",FALSE,FALSE,12,230149
2020-06-28,"CLE","Lake",FALSE,FALSE,10,230149
2020-06-29,"CLE","Lake",FALSE,FALSE,7,230149
2020-06-30,"CLE","Lake",FALSE,FALSE,11,230149
2020-07-01,"CLE","Lake",FALSE,FALSE,10,230149
2020-07-02,"CLE","Lake",FALSE,FALSE,0,230149
2020-07-03,"CLE","Lake",FALSE,FALSE,37,230149
2020-07-04,"CLE","Lake",FALSE,FALSE,12,230149
2020-07-05,"CLE","Lake",FALSE,FALSE,5,230149
2020-07-06,"CLE","Lake",FALSE,FALSE,3,230149
2020-07-07,"CLE","Lake",FALSE,FALSE,8,230149
2020-07-08,"CLE","Lake",FALSE,FALSE,21,230149
2020-07-09,"CLE","Lake",FALSE,FALSE,22,230149
2020-07-10,"CLE","Lake",FALSE,FALSE,19,230149
2020-07-11,"CLE","Lake",FALSE,FALSE,19,230149
2020-07-12,"CLE","Lake",FALSE,FALSE,20,230149
2020-07-13,"CLE","Lake",FALSE,FALSE,18,230149
2020-07-14,"CLE","Lake",FALSE,FALSE,16,230149
2020-07-15,"CLE","Lake",FALSE,FALSE,18,230149
2020-07-16,"CLE","Lake",FALSE,FALSE,18,230149
2020-07-17,"CLE","Lake",FALSE,FALSE,27,230149
2020-07-18,"CLE","Lake",FALSE,FALSE,56,230149
2020-07-19,"CLE","Lake",FALSE,FALSE,27,230149
2020-07-20,"CLE","Lake",FALSE,FALSE,23,230149
2020-07-21,"CLE","Lake",FALSE,FALSE,11,230149
2020-07-22,"CLE","Lake",FALSE,FALSE,14,230149
2020-07-23,"CLE","Lake",FALSE,FALSE,14,230149
2020-07-24,"CLE","Lake",FALSE,FALSE,27,230149
2020-07-25,"CLE","Lake",FALSE,FALSE,22,230149
2020-07-26,"CLE","Lake",FALSE,FALSE,14,230149
2020-07-27,"CLE","Lake",FALSE,FALSE,15,230149
2020-07-28,"CLE","Lake",FALSE,FALSE,28,230149
2020-07-29,"CLE","Lake",FALSE,FALSE,14,230149
2020-07-30,"CLE","Lake",FALSE,FALSE,12,230149
2020-07-31,"CLE","Lake",FALSE,FALSE,25,230149
2020-08-01,"CLE","Lake",FALSE,FALSE,16,230149
2020-08-02,"CLE","Lake",FALSE,FALSE,10,230149
2020-08-03,"CLE","Lake",FALSE,FALSE,9,230149
2020-08-04,"CLE","Lake",FALSE,FALSE,11,230149
2020-08-05,"CLE","Lake",FALSE,FALSE,10,230149
2020-08-06,"CLE","Lake",FALSE,FALSE,9,230149
2020-08-07,"CLE","Lake",FALSE,FALSE,14,230149
2020-08-08,"CLE","Lake",FALSE,FALSE,24,230149
2020-08-09,"CLE","Lake",FALSE,FALSE,3,230149
2020-08-10,"CLE","Lake",FALSE,FALSE,10,230149
2020-08-11,"CLE","Lake",FALSE,FALSE,7,230149
2020-08-12,"CLE","Lake",FALSE,FALSE,15,230149
2020-08-13,"CLE","Lake",FALSE,FALSE,8,230149
2020-08-14,"CLE","Lake",FALSE,FALSE,9,230149
2020-08-15,"CLE","Lake",FALSE,FALSE,7,230149
2020-08-16,"CLE","Lake",FALSE,FALSE,6,230149
2020-08-17,"CLE","Lake",FALSE,FALSE,11,230149
2020-08-18,"CLE","Lake",FALSE,FALSE,12,230149
2020-08-19,"CLE","Lake",FALSE,FALSE,6,230149
2020-08-20,"CLE","Lake",FALSE,FALSE,11,230149
2020-08-21,"CLE","Lake",FALSE,FALSE,9,230149
2020-08-22,"CLE","Lake",FALSE,FALSE,8,230149
2020-08-23,"CLE","Lake",FALSE,FALSE,11,230149
2020-08-24,"CLE","Lake",FALSE,FALSE,10,230149
2020-08-25,"CLE","Lake",FALSE,FALSE,8,230149
2020-08-26,"CLE","Lake",FALSE,FALSE,5,230149
2020-08-27,"CLE","Lake",FALSE,FALSE,18,230149
2020-08-28,"CLE","Lake",FALSE,FALSE,11,230149
2020-08-29,"CLE","Lake",FALSE,FALSE,7,230149
2020-08-30,"CLE","Lake",FALSE,FALSE,7,230149
2020-08-31,"CLE","Lake",FALSE,FALSE,10,230149
2020-09-01,"CLE","Lake",FALSE,FALSE,8,230149
2020-09-02,"CLE","Lake",FALSE,FALSE,11,230149
2020-09-03,"CLE","Lake",FALSE,FALSE,23,230149
2020-09-04,"CLE","Lake",FALSE,FALSE,11,230149
2020-09-05,"CLE","Lake",FALSE,FALSE,39,230149
2020-09-06,"CLE","Lake",FALSE,FALSE,6,230149
2020-09-07,"CLE","Lake",FALSE,FALSE,19,230149
2020-09-08,"CLE","Lake",FALSE,FALSE,1,230149
2020-09-09,"CLE","Lake",FALSE,FALSE,6,230149
2020-09-10,"CLE","Lake",FALSE,FALSE,15,230149
2020-09-11,"CLE","Lake",FALSE,FALSE,4,230149
2020-09-12,"CLE","Lake",FALSE,FALSE,39,230149
2020-09-13,"CLE","Lake",FALSE,FALSE,5,230149
2020-09-14,"CLE","Lake",FALSE,FALSE,9,230149
2020-09-15,"CLE","Lake",FALSE,FALSE,14,230149
2020-09-16,"CLE","Lake",FALSE,FALSE,6,230149
2020-09-17,"CLE","Lake",FALSE,FALSE,12,230149
2020-09-18,"CLE","Lake",FALSE,FALSE,10,230149
2020-09-19,"CLE","Lake",FALSE,FALSE,14,230149
2020-09-20,"CLE","Lake",FALSE,FALSE,4,230149
2020-09-21,"CLE","Lake",FALSE,FALSE,5,230149
2020-09-22,"CLE","Lake",FALSE,FALSE,5,230149
2020-09-23,"CLE","Lake",FALSE,FALSE,10,230149
2020-09-24,"CLE","Lake",FALSE,FALSE,12,230149
2020-09-25,"CLE","Lake",FALSE,FALSE,11,230149
2020-09-26,"CLE","Lake",FALSE,FALSE,9,230149
2020-09-27,"CLE","Lake",FALSE,FALSE,10,230149
2020-09-28,"CLE","Lake",FALSE,FALSE,10,230149
2020-09-29,"CLE","Lake",FALSE,FALSE,12,230149
2020-09-30,"CLE","Lake",FALSE,FALSE,11,230149
2020-10-01,"CLE","Lake",FALSE,FALSE,6,230149
2020-10-02,"CLE","Lake",FALSE,FALSE,10,230149
2020-10-03,"CLE","Lake",FALSE,FALSE,5,230149
2020-10-04,"CLE","Lake",FALSE,FALSE,4,230149
2020-10-05,"CLE","Lake",FALSE,FALSE,5,230149
2020-10-06,"CLE","Lake",FALSE,FALSE,10,230149
2020-10-07,"CLE","Lake",FALSE,FALSE,6,230149
2020-10-08,"CLE","Lake",FALSE,FALSE,12,230149
2020-10-09,"CLE","Lake",FALSE,FALSE,10,230149
2020-10-10,"CLE","Lake",FALSE,FALSE,9,230149
2020-10-11,"CLE","Lake",FALSE,FALSE,4,230149
2020-10-12,"CLE","Lake",FALSE,FALSE,11,230149
2020-10-13,"CLE","Lake",FALSE,FALSE,9,230149
2020-10-14,"CLE","Lake",FALSE,FALSE,5,230149
2020-10-15,"CLE","Lake",FALSE,FALSE,21,230149
2020-10-16,"CLE","Lake",FALSE,FALSE,13,230149
2020-10-17,"CLE","Lake",FALSE,FALSE,20,230149
2020-10-18,"CLE","Lake",FALSE,FALSE,16,230149
2020-10-19,"CLE","Lake",FALSE,FALSE,22,230149
2020-10-20,"CLE","Lake",FALSE,FALSE,14,230149
2020-10-21,"CLE","Lake",FALSE,FALSE,28,230149
2020-10-22,"CLE","Lake",FALSE,FALSE,25,230149
2020-10-23,"CLE","Lake",FALSE,FALSE,30,230149
2020-10-24,"CLE","Lake",FALSE,FALSE,28,230149
2020-10-25,"CLE","Lake",FALSE,FALSE,39,230149
2020-10-26,"CLE","Lake",FALSE,FALSE,36,230149
2020-10-27,"CLE","Lake",FALSE,FALSE,20,230149
2020-10-28,"CLE","Lake",FALSE,FALSE,46,230149
2020-10-29,"CLE","Lake",FALSE,FALSE,86,230149
2020-10-30,"CLE","Lake",FALSE,FALSE,73,230149
2020-10-31,"CLE","Lake",FALSE,FALSE,63,230149
2020-11-01,"CLE","Lake",FALSE,FALSE,54,230149
2020-11-02,"CLE","Lake",FALSE,FALSE,75,230149
2020-11-03,"CLE","Lake",FALSE,FALSE,94,230149
2020-11-04,"CLE","Lake",FALSE,FALSE,101,230149
2020-11-05,"CLE","Lake",FALSE,FALSE,153,230149
2020-11-06,"CLE","Lake",FALSE,FALSE,142,230149
2020-11-07,"CLE","Lake",FALSE,FALSE,168,230149
2020-11-08,"CLE","Lake",FALSE,FALSE,133,230149
2020-11-09,"CLE","Lake",FALSE,FALSE,132,230149
2020-11-10,"CLE","Lake",FALSE,FALSE,190,230149
2020-11-11,"CLE","Lake",FALSE,FALSE,144,230149
2020-11-12,"CLE","Lake",FALSE,FALSE,263,230149
2020-11-13,"CLE","Lake",FALSE,FALSE,258,230149
2020-11-14,"CLE","Lake",FALSE,FALSE,205,230149
2020-11-15,"CLE","Lake",FALSE,FALSE,252,230149
2020-11-16,"CLE","Lake",FALSE,FALSE,280,230149
2020-11-17,"CLE","Lake",FALSE,FALSE,196,230149
2020-11-18,"CLE","Lake",FALSE,FALSE,216,230149
2020-11-19,"CLE","Lake",FALSE,FALSE,252,230149
2020-11-20,"CLE","Lake",FALSE,FALSE,196,230149
2020-11-21,"CLE","Lake",FALSE,FALSE,130,230149
2020-11-22,"CLE","Lake",FALSE,FALSE,263,230149
2020-11-23,"CLE","Lake",FALSE,FALSE,373,230149
2020-11-24,"CLE","Lake",FALSE,FALSE,199,230149
2020-11-25,"CLE","Lake",FALSE,FALSE,274,230149
2020-11-26,"CLE","Lake",FALSE,FALSE,0,230149
2020-11-27,"CLE","Lake",FALSE,FALSE,425,230149
2020-11-28,"CLE","Lake",FALSE,FALSE,181,230149
2020-11-29,"CLE","Lake",FALSE,FALSE,184,230149
2020-11-30,"CLE","Lake",FALSE,FALSE,104,230149
2020-12-01,"CLE","Lake",FALSE,FALSE,218,230149
2020-12-02,"CLE","Lake",FALSE,FALSE,121,230149
2020-12-03,"CLE","Lake",FALSE,FALSE,75,230149
2020-12-04,"CLE","Lake",FALSE,FALSE,150,230149
2020-12-05,"CLE","Lake",FALSE,FALSE,141,230149
2020-12-06,"CLE","Lake",FALSE,FALSE,104,230149
2020-12-07,"CLE","Lake",FALSE,FALSE,150,230149
2020-12-08,"CLE","Lake",FALSE,FALSE,385,230149
2020-12-09,"CLE","Lake",FALSE,FALSE,179,230149
2020-12-10,"CLE","Lake",FALSE,FALSE,217,230149
2020-12-11,"CLE","Lake",FALSE,FALSE,126,230149
2020-12-12,"CLE","Lake",FALSE,FALSE,172,230149
2020-12-13,"CLE","Lake",FALSE,FALSE,175,230149
2020-12-14,"CLE","Lake",FALSE,FALSE,125,230149
2020-12-15,"CLE","Lake",FALSE,FALSE,158,230149
2020-12-16,"CLE","Lake",FALSE,FALSE,70,230149
2020-12-17,"CLE","Lake",FALSE,FALSE,183,230149
2020-12-18,"CLE","Lake",FALSE,FALSE,156,230149
2020-12-19,"CLE","Lake",FALSE,FALSE,135,230149
2020-12-20,"CLE","Lake",FALSE,FALSE,166,230149
2020-12-21,"CLE","Lake",FALSE,FALSE,114,230149
2020-12-22,"CLE","Lake",FALSE,FALSE,187,230149
2020-12-23,"CLE","Lake",FALSE,FALSE,173,230149
2020-12-24,"CLE","Lake",FALSE,FALSE,180,230149
2020-12-25,"CLE","Lake",FALSE,FALSE,0,230149
2020-12-26,"CLE","Lake",FALSE,FALSE,180,230149
2020-12-27,"CLE","Lake",FALSE,FALSE,123,230149
2020-12-28,"CLE","Lake",FALSE,FALSE,125,230149
2020-12-29,"CLE","Lake",FALSE,FALSE,146,230149
2020-12-30,"CLE","Lake",FALSE,FALSE,141,230149
2020-12-31,"CLE","Lake",FALSE,FALSE,187,230149
2021-01-01,"CLE","Lake",FALSE,FALSE,0,230149
2021-01-02,"CLE","Lake",FALSE,FALSE,257,230149
2021-01-03,"CLE","Lake",FALSE,FALSE,143,230149
2021-01-04,"CLE","Lake",FALSE,FALSE,161,230149
2021-01-05,"CLE","Lake",FALSE,FALSE,161,230149
2021-01-06,"CLE","Lake",FALSE,FALSE,192,230149
2021-01-07,"CLE","Lake",FALSE,FALSE,217,230149
2021-01-08,"CLE","Lake",FALSE,FALSE,163,230149
2021-01-09,"CLE","Lake",FALSE,FALSE,151,230149
2021-01-10,"CLE","Lake",FALSE,FALSE,118,230149
2021-01-11,"CLE","Lake",FALSE,FALSE,142,230149
2021-01-12,"CLE","Lake",FALSE,FALSE,160,230149
2021-01-13,"CLE","Lake",FALSE,FALSE,148,230149
2021-01-14,"CLE","Lake",FALSE,FALSE,172,230149
2021-01-15,"CLE","Lake",FALSE,FALSE,159,230149
2021-01-16,"CLE","Lake",FALSE,FALSE,155,230149
2021-01-17,"CLE","Lake",FALSE,FALSE,110,230149
2021-01-18,"CLE","Lake",FALSE,FALSE,126,230149
2021-01-19,"CLE","Lake",FALSE,FALSE,101,230149
2021-01-20,"CLE","Lake",FALSE,FALSE,155,230149
2021-01-21,"CLE","Lake",FALSE,FALSE,135,230149
2021-01-22,"CLE","Lake",FALSE,FALSE,85,230149
2021-01-23,"CLE","Lake",FALSE,FALSE,113,230149
2021-01-24,"CLE","Lake",FALSE,FALSE,98,230149
2021-01-25,"CLE","Lake",FALSE,FALSE,72,230149
2021-01-26,"CLE","Lake",FALSE,FALSE,100,230149
2021-01-27,"CLE","Lake",FALSE,FALSE,102,230149
2021-01-28,"CLE","Lake",FALSE,FALSE,109,230149
2021-01-29,"CLE","Lake",FALSE,FALSE,114,230149
2021-01-30,"CLE","Lake",FALSE,FALSE,70,230149
2021-01-31,"CLE","Lake",FALSE,FALSE,62,230149
2021-02-01,"CLE","Lake",FALSE,FALSE,60,230149
2021-02-02,"CLE","Lake",FALSE,FALSE,64,230149
2020-03-14,"CLE","Lorain",FALSE,FALSE,1,309833
2020-03-15,"CLE","Lorain",FALSE,FALSE,1,309833
2020-03-16,"CLE","Lorain",FALSE,FALSE,1,309833
2020-03-17,"CLE","Lorain",FALSE,FALSE,1,309833
2020-03-18,"CLE","Lorain",FALSE,FALSE,2,309833
2020-03-19,"CLE","Lorain",FALSE,FALSE,0,309833
2020-03-20,"CLE","Lorain",FALSE,FALSE,4,309833
2020-03-21,"CLE","Lorain",FALSE,FALSE,4,309833
2020-03-22,"CLE","Lorain",FALSE,FALSE,5,309833
2020-03-23,"CLE","Lorain",FALSE,FALSE,5,309833
2020-03-24,"CLE","Lorain",FALSE,FALSE,6,309833
2020-03-25,"CLE","Lorain",FALSE,FALSE,7,309833
2020-03-26,"CLE","Lorain",FALSE,FALSE,7,309833
2020-03-27,"CLE","Lorain",FALSE,FALSE,12,309833
2020-03-28,"CLE","Lorain",FALSE,FALSE,9,309833
2020-03-29,"CLE","Lorain",FALSE,FALSE,9,309833
2020-03-30,"CLE","Lorain",FALSE,FALSE,4,309833
2020-03-31,"CLE","Lorain",FALSE,FALSE,4,309833
2020-04-01,"CLE","Lorain",FALSE,FALSE,3,309833
2020-04-02,"CLE","Lorain",FALSE,FALSE,5,309833
2020-04-03,"CLE","Lorain",FALSE,FALSE,5,309833
2020-04-04,"CLE","Lorain",FALSE,FALSE,10,309833
2020-04-05,"CLE","Lorain",FALSE,FALSE,5,309833
2020-04-06,"CLE","Lorain",FALSE,FALSE,7,309833
2020-04-07,"CLE","Lorain",FALSE,FALSE,0,309833
2020-04-08,"CLE","Lorain",FALSE,FALSE,20,309833
2020-04-09,"CLE","Lorain",FALSE,FALSE,4,309833
2020-04-10,"CLE","Lorain",FALSE,FALSE,10,309833
2020-04-11,"CLE","Lorain",FALSE,FALSE,11,309833
2020-04-12,"CLE","Lorain",FALSE,FALSE,15,309833
2020-04-13,"CLE","Lorain",FALSE,FALSE,8,309833
2020-04-14,"CLE","Lorain",FALSE,FALSE,7,309833
2020-04-15,"CLE","Lorain",FALSE,FALSE,12,309833
2020-04-16,"CLE","Lorain",FALSE,FALSE,18,309833
2020-04-17,"CLE","Lorain",FALSE,FALSE,24,309833
2020-04-18,"CLE","Lorain",FALSE,FALSE,46,309833
2020-04-19,"CLE","Lorain",FALSE,FALSE,3,309833
2020-04-20,"CLE","Lorain",FALSE,FALSE,9,309833
2020-04-21,"CLE","Lorain",FALSE,FALSE,17,309833
2020-04-22,"CLE","Lorain",FALSE,FALSE,12,309833
2020-04-23,"CLE","Lorain",FALSE,FALSE,12,309833
2020-04-24,"CLE","Lorain",FALSE,FALSE,22,309833
2020-04-25,"CLE","Lorain",FALSE,FALSE,8,309833
2020-04-26,"CLE","Lorain",FALSE,FALSE,3,309833
2020-04-27,"CLE","Lorain",FALSE,FALSE,18,309833
2020-04-28,"CLE","Lorain",FALSE,FALSE,11,309833
2020-04-29,"CLE","Lorain",FALSE,FALSE,12,309833
2020-04-30,"CLE","Lorain",FALSE,FALSE,34,309833
2020-05-01,"CLE","Lorain",FALSE,FALSE,19,309833
2020-05-02,"CLE","Lorain",FALSE,FALSE,9,309833
2020-05-03,"CLE","Lorain",FALSE,FALSE,10,309833
2020-05-04,"CLE","Lorain",FALSE,FALSE,13,309833
2020-05-05,"CLE","Lorain",FALSE,FALSE,7,309833
2020-05-06,"CLE","Lorain",FALSE,FALSE,8,309833
2020-05-07,"CLE","Lorain",FALSE,FALSE,10,309833
2020-05-08,"CLE","Lorain",FALSE,FALSE,9,309833
2020-05-09,"CLE","Lorain",FALSE,FALSE,6,309833
2020-05-10,"CLE","Lorain",FALSE,FALSE,5,309833
2020-05-11,"CLE","Lorain",FALSE,FALSE,6,309833
2020-05-12,"CLE","Lorain",FALSE,FALSE,6,309833
2020-05-13,"CLE","Lorain",FALSE,FALSE,9,309833
2020-05-14,"CLE","Lorain",FALSE,FALSE,7,309833
2020-05-15,"CLE","Lorain",FALSE,FALSE,9,309833
2020-05-16,"CLE","Lorain",FALSE,FALSE,4,309833
2020-05-17,"CLE","Lorain",FALSE,FALSE,6,309833
2020-05-18,"CLE","Lorain",FALSE,FALSE,10,309833
2020-05-19,"CLE","Lorain",FALSE,FALSE,5,309833
2020-05-20,"CLE","Lorain",FALSE,FALSE,10,309833
2020-05-21,"CLE","Lorain",FALSE,FALSE,4,309833
2020-05-22,"CLE","Lorain",FALSE,FALSE,2,309833
2020-05-23,"CLE","Lorain",FALSE,FALSE,11,309833
2020-05-24,"CLE","Lorain",FALSE,FALSE,4,309833
2020-05-25,"CLE","Lorain",FALSE,FALSE,7,309833
2020-05-26,"CLE","Lorain",FALSE,FALSE,5,309833
2020-05-27,"CLE","Lorain",FALSE,FALSE,6,309833
2020-05-28,"CLE","Lorain",FALSE,FALSE,8,309833
2020-05-29,"CLE","Lorain",FALSE,FALSE,5,309833
2020-05-30,"CLE","Lorain",FALSE,FALSE,6,309833
2020-05-31,"CLE","Lorain",FALSE,FALSE,9,309833
2020-06-01,"CLE","Lorain",FALSE,FALSE,5,309833
2020-06-02,"CLE","Lorain",FALSE,FALSE,10,309833
2020-06-03,"CLE","Lorain",FALSE,FALSE,7,309833
2020-06-04,"CLE","Lorain",FALSE,FALSE,13,309833
2020-06-05,"CLE","Lorain",FALSE,FALSE,8,309833
2020-06-06,"CLE","Lorain",FALSE,FALSE,7,309833
2020-06-07,"CLE","Lorain",FALSE,FALSE,10,309833
2020-06-08,"CLE","Lorain",FALSE,FALSE,8,309833
2020-06-09,"CLE","Lorain",FALSE,FALSE,2,309833
2020-06-10,"CLE","Lorain",FALSE,FALSE,5,309833
2020-06-11,"CLE","Lorain",FALSE,FALSE,10,309833
2020-06-12,"CLE","Lorain",FALSE,FALSE,7,309833
2020-06-13,"CLE","Lorain",FALSE,FALSE,7,309833
2020-06-14,"CLE","Lorain",FALSE,FALSE,8,309833
2020-06-15,"CLE","Lorain",FALSE,FALSE,10,309833
2020-06-16,"CLE","Lorain",FALSE,FALSE,3,309833
2020-06-17,"CLE","Lorain",FALSE,FALSE,7,309833
2020-06-18,"CLE","Lorain",FALSE,FALSE,8,309833
2020-06-19,"CLE","Lorain",FALSE,FALSE,3,309833
2020-06-20,"CLE","Lorain",FALSE,FALSE,6,309833
2020-06-21,"CLE","Lorain",FALSE,FALSE,12,309833
2020-06-22,"CLE","Lorain",FALSE,FALSE,11,309833
2020-06-23,"CLE","Lorain",FALSE,FALSE,13,309833
2020-06-24,"CLE","Lorain",FALSE,FALSE,11,309833
2020-06-25,"CLE","Lorain",FALSE,FALSE,11,309833
2020-06-26,"CLE","Lorain",FALSE,FALSE,12,309833
2020-06-27,"CLE","Lorain",FALSE,FALSE,11,309833
2020-06-28,"CLE","Lorain",FALSE,FALSE,13,309833
2020-06-29,"CLE","Lorain",FALSE,FALSE,12,309833
2020-06-30,"CLE","Lorain",FALSE,FALSE,10,309833
2020-07-01,"CLE","Lorain",FALSE,FALSE,15,309833
2020-07-02,"CLE","Lorain",FALSE,FALSE,0,309833
2020-07-03,"CLE","Lorain",FALSE,FALSE,21,309833
2020-07-04,"CLE","Lorain",FALSE,FALSE,14,309833
2020-07-05,"CLE","Lorain",FALSE,FALSE,24,309833
2020-07-06,"CLE","Lorain",FALSE,FALSE,14,309833
2020-07-07,"CLE","Lorain",FALSE,FALSE,16,309833
2020-07-08,"CLE","Lorain",FALSE,FALSE,13,309833
2020-07-09,"CLE","Lorain",FALSE,FALSE,9,309833
2020-07-10,"CLE","Lorain",FALSE,FALSE,24,309833
2020-07-11,"CLE","Lorain",FALSE,FALSE,23,309833
2020-07-12,"CLE","Lorain",FALSE,FALSE,32,309833
2020-07-13,"CLE","Lorain",FALSE,FALSE,37,309833
2020-07-14,"CLE","Lorain",FALSE,FALSE,19,309833
2020-07-15,"CLE","Lorain",FALSE,FALSE,18,309833
2020-07-16,"CLE","Lorain",FALSE,FALSE,17,309833
2020-07-17,"CLE","Lorain",FALSE,FALSE,34,309833
2020-07-18,"CLE","Lorain",FALSE,FALSE,28,309833
2020-07-19,"CLE","Lorain",FALSE,FALSE,17,309833
2020-07-20,"CLE","Lorain",FALSE,FALSE,22,309833
2020-07-21,"CLE","Lorain",FALSE,FALSE,7,309833
2020-07-22,"CLE","Lorain",FALSE,FALSE,24,309833
2020-07-23,"CLE","Lorain",FALSE,FALSE,29,309833
2020-07-24,"CLE","Lorain",FALSE,FALSE,19,309833
2020-07-25,"CLE","Lorain",FALSE,FALSE,40,309833
2020-07-26,"CLE","Lorain",FALSE,FALSE,11,309833
2020-07-27,"CLE","Lorain",FALSE,FALSE,10,309833
2020-07-28,"CLE","Lorain",FALSE,FALSE,29,309833
