"observationDay","team","testedToday"
"2020-10-21","NE",TRUE
"2020-10-22","NE",TRUE
"2020-10-23","NE",TRUE
"2020-10-24","NE",TRUE
"2020-10-25","NE",TRUE
"2020-10-26","NE",TRUE
"2020-10-27","NE",TRUE
"2020-10-28","NE",TRUE
"2020-10-29","NE",TRUE
"2020-10-30","NE",TRUE
"2020-10-31","NE",TRUE
"2020-11-01","NE",TRUE
"2020-11-02","NE",TRUE
"2020-11-03","NE",TRUE
"2020-11-04","NE",TRUE
"2020-11-05","NE",TRUE
"2020-11-06","NE",TRUE
"2020-11-07","NE",TRUE
"2020-11-08","NE",TRUE
"2020-11-09","NE",TRUE
"2020-11-10","NE",TRUE
"2020-11-11","NE",TRUE
"2020-11-12","NE",TRUE
"2020-11-13","NE",TRUE
"2020-11-14","NE",TRUE
"2020-11-15","NE",TRUE
"2020-11-16","NE",TRUE
"2020-11-17","NE",TRUE
"2020-11-18","NE",TRUE
"2020-11-19","NE",TRUE
"2020-11-20","NE",TRUE
"2020-11-21","NE",TRUE
"2020-11-22","NE",TRUE
"2020-11-23","NE",TRUE
"2020-11-24","NE",TRUE
"2020-11-25","NE",TRUE
"2020-11-26","NE",TRUE
"2020-11-27","NE",TRUE
"2020-11-28","NE",TRUE
"2020-11-29","NE",TRUE
"2020-11-30","NE",TRUE
"2020-12-01","NE",TRUE
"2020-12-02","NE",TRUE
"2020-12-03","NE",TRUE
"2020-12-04","NE",TRUE
"2020-12-05","NE",TRUE
"2020-12-06","NE",TRUE
"2020-12-07","NE",TRUE
"2020-12-08","NE",TRUE
"2020-12-09","NE",TRUE
"2020-12-10","NE",TRUE
"2020-12-11","NE",TRUE
"2020-12-12","NE",TRUE
"2020-12-13","NE",TRUE
"2020-12-14","NE",TRUE
"2020-12-15","NE",TRUE
"2020-12-16","NE",TRUE
"2020-12-17","NE",TRUE
"2020-12-18","NE",TRUE
"2020-12-19","NE",TRUE
"2020-12-20","NE",TRUE
"2020-12-21","NE",TRUE
"2020-12-22","NE",TRUE
"2020-12-23","NE",TRUE
"2020-12-24","NE",TRUE
"2020-12-25","NE",TRUE
"2020-12-26","NE",TRUE
"2020-12-27","NE",TRUE
"2020-12-28","NE",TRUE
"2020-12-29","NE",TRUE
"2020-12-30","NE",TRUE
"2020-12-31","NE",TRUE
"2021-01-01","NE",TRUE
"2021-01-02","NE",TRUE
"2020-08-01","NO",TRUE
"2020-08-02","NO",TRUE
"2020-08-03","NO",TRUE
"2020-08-04","NO",TRUE
"2020-08-05","NO",TRUE
"2020-08-06","NO",TRUE
"2020-08-07","NO",TRUE
"2020-08-08","NO",TRUE
"2020-08-09","NO",TRUE
"2020-08-10","NO",TRUE
"2020-08-11","NO",TRUE
"2020-08-12","NO",TRUE
"2020-08-13","NO",TRUE
"2020-08-14","NO",TRUE
"2020-08-15","NO",TRUE
"2020-08-16","NO",TRUE
"2020-08-17","NO",TRUE
"2020-08-18","NO",TRUE
"2020-08-19","NO",TRUE
"2020-08-20","NO",TRUE
"2020-08-21","NO",TRUE
"2020-08-22","NO",TRUE
"2020-08-23","NO",TRUE
"2020-08-24","NO",TRUE
"2020-08-25","NO",TRUE
"2020-08-26","NO",TRUE
"2020-08-27","NO",TRUE
"2020-08-28","NO",TRUE
"2020-08-29","NO",TRUE
"2020-08-30","NO",TRUE
"2020-08-31","NO",TRUE
"2020-09-01","NO",TRUE
"2020-09-02","NO",TRUE
"2020-09-03","NO",TRUE
"2020-09-04","NO",TRUE
"2020-09-05","NO",TRUE
"2020-09-06","NO",TRUE
"2020-09-07","NO",TRUE
"2020-09-08","NO",TRUE
"2020-09-09","NO",TRUE
"2020-09-10","NO",TRUE
"2020-09-11","NO",TRUE
"2020-09-12","NO",TRUE
"2020-09-13","NO",FALSE
"2020-09-14","NO",TRUE
"2020-09-15","NO",TRUE
"2020-09-16","NO",TRUE
"2020-09-17","NO",TRUE
"2020-09-18","NO",TRUE
"2020-09-19","NO",TRUE
"2020-09-20","NO",TRUE
"2020-09-21","NO",FALSE
"2020-09-22","NO",TRUE
"2020-09-23","NO",TRUE
"2020-09-24","NO",TRUE
"2020-09-25","NO",TRUE
"2020-09-26","NO",TRUE
"2020-09-27","NO",FALSE
"2020-09-28","NO",TRUE
"2020-09-29","NO",TRUE
"2020-09-30","NO",TRUE
"2020-10-01","NO",TRUE
"2020-10-02","NO",TRUE
"2020-10-03","NO",TRUE
"2020-10-04","NO",FALSE
"2020-10-05","NO",TRUE
"2020-10-06","NO",TRUE
"2020-10-07","NO",TRUE
"2020-10-08","NO",TRUE
"2020-10-09","NO",TRUE
"2020-10-10","NO",TRUE
"2020-10-11","NO",TRUE
"2020-10-12","NO",FALSE
"2020-10-13","NO",TRUE
"2020-10-14","NO",TRUE
"2020-10-15","NO",TRUE
"2020-10-16","NO",TRUE
"2020-10-17","NO",TRUE
"2020-10-18","NO",TRUE
"2020-10-19","NO",TRUE
"2020-10-20","NO",TRUE
"2020-10-21","NO",TRUE
"2020-10-22","NO",TRUE
"2020-10-23","NO",TRUE
"2020-10-24","NO",TRUE
"2020-10-25","NO",TRUE
"2020-10-26","NO",TRUE
"2020-10-27","NO",TRUE
"2020-10-28","NO",TRUE
"2020-10-29","NO",TRUE
"2020-10-30","NO",TRUE
"2020-10-31","NO",TRUE
"2020-11-01","NO",TRUE
"2020-11-02","NO",TRUE
"2020-11-03","NO",TRUE
"2020-11-04","NO",TRUE
"2020-11-05","NO",TRUE
"2020-11-06","NO",TRUE
"2020-11-07","NO",TRUE
"2020-11-08","NO",TRUE
"2020-11-09","NO",TRUE
"2020-11-10","NO",TRUE
"2020-11-11","NO",TRUE
"2020-11-12","NO",TRUE
"2020-11-13","NO",TRUE
"2020-11-14","NO",TRUE
"2020-11-15","NO",TRUE
"2020-11-16","NO",TRUE
"2020-11-17","NO",TRUE
"2020-11-18","NO",TRUE
"2020-11-19","NO",TRUE
"2020-11-20","NO",TRUE
"2020-11-21","NO",TRUE
"2020-11-22","NO",TRUE
"2020-11-23","NO",TRUE
"2020-11-24","NO",TRUE
"2020-11-25","NO",TRUE
"2020-11-26","NO",TRUE
"2020-11-27","NO",TRUE
"2020-11-28","NO",TRUE
"2020-11-29","NO",TRUE
"2020-11-30","NO",TRUE
"2020-12-01","NO",TRUE
"2020-12-02","NO",TRUE
"2020-12-03","NO",TRUE
"2020-12-04","NO",TRUE
"2020-12-05","NO",TRUE
"2020-12-06","NO",TRUE
"2020-12-07","NO",TRUE
"2020-12-08","NO",TRUE
"2020-12-09","NO",TRUE
"2020-12-10","NO",TRUE
"2020-12-11","NO",TRUE
"2020-12-12","NO",TRUE
"2020-12-13","NO",TRUE
"2020-12-14","NO",TRUE
"2020-12-15","NO",TRUE
"2020-12-16","NO",TRUE
"2020-12-17","NO",TRUE
"2020-12-18","NO",TRUE
"2020-12-19","NO",TRUE
"2020-12-20","NO",TRUE
"2020-12-21","NO",TRUE
"2020-12-22","NO",TRUE
"2020-12-23","NO",TRUE
"2020-12-24","NO",TRUE
"2020-12-25","NO",TRUE
"2020-12-26","NO",TRUE
"2020-12-27","NO",TRUE
"2020-12-28","NO",TRUE
"2020-12-29","NO",TRUE
"2020-12-30","NO",TRUE
"2020-12-31","NO",TRUE
"2021-01-01","NO",TRUE
"2021-01-02","NO",TRUE
"2020-08-01","NYG",TRUE
"2020-08-02","NYG",TRUE
"2020-08-03","NYG",TRUE
"2020-08-04","NYG",TRUE
"2020-08-05","NYG",TRUE
"2020-08-06","NYG",TRUE
"2020-08-07","NYG",TRUE
"2020-08-08","NYG",TRUE
"2020-08-09","NYG",TRUE
"2020-08-10","NYG",TRUE
"2020-08-11","NYG",TRUE
"2020-08-12","NYG",TRUE
"2020-08-13","NYG",TRUE
"2020-08-14","NYG",TRUE
"2020-08-15","NYG",TRUE
"2020-08-16","NYG",TRUE
"2020-08-17","NYG",TRUE
"2020-08-18","NYG",TRUE
"2020-08-19","NYG",TRUE
"2020-08-20","NYG",TRUE
"2020-08-21","NYG",TRUE
"2020-08-22","NYG",TRUE
"2020-08-23","NYG",TRUE
"2020-08-24","NYG",TRUE
"2020-08-25","NYG",TRUE
"2020-08-26","NYG",TRUE
"2020-08-27","NYG",TRUE
"2020-08-28","NYG",TRUE
"2020-08-29","NYG",TRUE
"2020-08-30","NYG",TRUE
"2020-08-31","NYG",TRUE
"2020-09-01","NYG",TRUE
"2020-09-02","NYG",TRUE
"2020-09-03","NYG",TRUE
"2020-09-04","NYG",TRUE
"2020-09-05","NYG",TRUE
"2020-09-06","NYG",TRUE
"2020-09-07","NYG",TRUE
"2020-09-08","NYG",TRUE
"2020-09-09","NYG",TRUE
"2020-09-10","NYG",TRUE
"2020-09-11","NYG",TRUE
"2020-09-12","NYG",TRUE
"2020-09-13","NYG",TRUE
"2020-09-14","NYG",FALSE
"2020-09-15","NYG",TRUE
"2020-09-16","NYG",TRUE
"2020-09-17","NYG",TRUE
"2020-09-18","NYG",TRUE
"2020-09-19","NYG",TRUE
"2020-09-20","NYG",FALSE
"2020-09-21","NYG",TRUE
"2020-09-22","NYG",TRUE
"2020-09-23","NYG",TRUE
"2020-09-24","NYG",TRUE
"2020-09-25","NYG",TRUE
"2020-09-26","NYG",TRUE
"2020-09-27","NYG",FALSE
"2020-09-28","NYG",TRUE
"2020-09-29","NYG",TRUE
"2020-09-30","NYG",TRUE
"2020-10-01","NYG",TRUE
"2020-10-02","NYG",TRUE
"2020-10-03","NYG",TRUE
"2020-10-04","NYG",FALSE
"2020-10-05","NYG",TRUE
"2020-10-06","NYG",TRUE
"2020-10-07","NYG",TRUE
"2020-10-08","NYG",TRUE
"2020-10-09","NYG",TRUE
"2020-10-10","NYG",TRUE
"2020-10-11","NYG",FALSE
"2020-10-12","NYG",TRUE
"2020-10-13","NYG",TRUE
"2020-10-14","NYG",TRUE
"2020-10-15","NYG",TRUE
"2020-10-16","NYG",TRUE
"2020-10-17","NYG",TRUE
"2020-10-18","NYG",TRUE
"2020-10-19","NYG",TRUE
"2020-10-20","NYG",TRUE
"2020-10-21","NYG",TRUE
"2020-10-22","NYG",TRUE
"2020-10-23","NYG",TRUE
"2020-10-24","NYG",TRUE
"2020-10-25","NYG",TRUE
"2020-10-26","NYG",TRUE
"2020-10-27","NYG",TRUE
"2020-10-28","NYG",TRUE
"2020-10-29","NYG",TRUE
"2020-10-30","NYG",TRUE
"2020-10-31","NYG",TRUE
"2020-11-01","NYG",TRUE
"2020-11-02","NYG",TRUE
"2020-11-03","NYG",TRUE
"2020-11-04","NYG",TRUE
"2020-11-05","NYG",TRUE
"2020-11-06","NYG",TRUE
"2020-11-07","NYG",TRUE
"2020-11-08","NYG",TRUE
"2020-11-09","NYG",TRUE
"2020-11-10","NYG",TRUE
"2020-11-11","NYG",TRUE
"2020-11-12","NYG",TRUE
"2020-11-13","NYG",TRUE
"2020-11-14","NYG",TRUE
"2020-11-15","NYG",TRUE
"2020-11-16","NYG",TRUE
"2020-11-17","NYG",TRUE
"2020-11-18","NYG",TRUE
"2020-11-19","NYG",TRUE
"2020-11-20","NYG",TRUE
"2020-11-21","NYG",TRUE
"2020-11-22","NYG",TRUE
"2020-11-23","NYG",TRUE
"2020-11-24","NYG",TRUE
"2020-11-25","NYG",TRUE
"2020-11-26","NYG",TRUE
"2020-11-27","NYG",TRUE
"2020-11-28","NYG",TRUE
"2020-11-29","NYG",TRUE
"2020-11-30","NYG",TRUE
"2020-12-01","NYG",TRUE
"2020-12-02","NYG",TRUE
"2020-12-03","NYG",TRUE
"2020-12-04","NYG",TRUE
"2020-12-05","NYG",TRUE
"2020-12-06","NYG",TRUE
"2020-12-07","NYG",TRUE
"2020-12-08","NYG",TRUE
"2020-12-09","NYG",TRUE
"2020-12-10","NYG",TRUE
"2020-12-11","NYG",TRUE
"2020-12-12","NYG",TRUE
"2020-12-13","NYG",TRUE
"2020-12-14","NYG",TRUE
"2020-12-15","NYG",TRUE
"2020-12-16","NYG",TRUE
"2020-12-17","NYG",TRUE
"2020-12-18","NYG",TRUE
"2020-12-19","NYG",TRUE
"2020-12-20","NYG",TRUE
"2020-12-21","NYG",TRUE
"2020-12-22","NYG",TRUE
"2020-12-23","NYG",TRUE
"2020-12-24","NYG",TRUE
"2020-12-25","NYG",TRUE
"2020-12-26","NYG",TRUE
"2020-12-27","NYG",TRUE
"2020-12-28","NYG",TRUE
"2020-12-29","NYG",TRUE
"2020-12-30","NYG",TRUE
"2020-12-31","NYG",TRUE
"2021-01-01","NYG",TRUE
"2021-01-02","NYG",TRUE
"2020-08-01","NYJ",TRUE
"2020-08-02","NYJ",TRUE
"2020-08-03","NYJ",TRUE
"2020-08-04","NYJ",TRUE
"2020-08-05","NYJ",TRUE
"2020-08-06","NYJ",TRUE
"2020-08-07","NYJ",TRUE
"2020-08-08","NYJ",TRUE
"2020-08-09","NYJ",TRUE
"2020-08-10","NYJ",TRUE
"2020-08-11","NYJ",TRUE
"2020-08-12","NYJ",TRUE
"2020-08-13","NYJ",TRUE
"2020-08-14","NYJ",TRUE
"2020-08-15","NYJ",TRUE
"2020-08-16","NYJ",TRUE
"2020-08-17","NYJ",TRUE
"2020-08-18","NYJ",TRUE
"2020-08-19","NYJ",TRUE
"2020-08-20","NYJ",TRUE
"2020-08-21","NYJ",TRUE
"2020-08-22","NYJ",TRUE
"2020-08-23","NYJ",TRUE
"2020-08-24","NYJ",TRUE
"2020-08-25","NYJ",TRUE
"2020-08-26","NYJ",TRUE
"2020-08-27","NYJ",TRUE
"2020-08-28","NYJ",TRUE
"2020-08-29","NYJ",TRUE
"2020-08-30","NYJ",TRUE
"2020-08-31","NYJ",TRUE
"2020-09-01","NYJ",TRUE
"2020-09-02","NYJ",TRUE
"2020-09-03","NYJ",TRUE
"2020-09-04","NYJ",TRUE
"2020-09-05","NYJ",TRUE
"2020-09-06","NYJ",TRUE
"2020-09-07","NYJ",TRUE
"2020-09-08","NYJ",TRUE
"2020-09-09","NYJ",TRUE
"2020-09-10","NYJ",TRUE
"2020-09-11","NYJ",TRUE
"2020-09-12","NYJ",TRUE
"2020-09-13","NYJ",FALSE
"2020-09-14","NYJ",TRUE
"2020-09-15","NYJ",TRUE
"2020-09-16","NYJ",TRUE
"2020-09-17","NYJ",TRUE
"2020-09-18","NYJ",TRUE
"2020-09-19","NYJ",TRUE
"2020-09-20","NYJ",FALSE
"2020-09-21","NYJ",TRUE
"2020-09-22","NYJ",TRUE
"2020-09-23","NYJ",TRUE
"2020-09-24","NYJ",TRUE
"2020-09-25","NYJ",TRUE
"2020-09-26","NYJ",TRUE
"2020-09-27","NYJ",FALSE
"2020-09-28","NYJ",TRUE
"2020-09-29","NYJ",TRUE
"2020-09-30","NYJ",TRUE
"2020-10-01","NYJ",FALSE
"2020-10-02","NYJ",TRUE
"2020-10-03","NYJ",TRUE
"2020-10-04","NYJ",TRUE
"2020-10-05","NYJ",TRUE
"2020-10-06","NYJ",TRUE
"2020-10-07","NYJ",TRUE
"2020-10-08","NYJ",TRUE
"2020-10-09","NYJ",TRUE
"2020-10-10","NYJ",TRUE
"2020-10-11","NYJ",FALSE
"2020-10-12","NYJ",TRUE
"2020-10-13","NYJ",TRUE
"2020-10-14","NYJ",TRUE
"2020-10-15","NYJ",TRUE
"2020-10-16","NYJ",TRUE
"2020-10-17","NYJ",TRUE
"2020-10-18","NYJ",TRUE
"2020-10-19","NYJ",TRUE
"2020-10-20","NYJ",TRUE
"2020-10-21","NYJ",TRUE
"2020-10-22","NYJ",TRUE
"2020-10-23","NYJ",TRUE
"2020-10-24","NYJ",TRUE
"2020-10-25","NYJ",TRUE
"2020-10-26","NYJ",TRUE
"2020-10-27","NYJ",TRUE
"2020-10-28","NYJ",TRUE
"2020-10-29","NYJ",TRUE
"2020-10-30","NYJ",TRUE
"2020-10-31","NYJ",TRUE
"2020-11-01","NYJ",TRUE
"2020-11-02","NYJ",TRUE
"2020-11-03","NYJ",TRUE
"2020-11-04","NYJ",TRUE
"2020-11-05","NYJ",TRUE
"2020-11-06","NYJ",TRUE
"2020-11-07","NYJ",TRUE
"2020-11-08","NYJ",TRUE
"2020-11-09","NYJ",TRUE
"2020-11-10","NYJ",TRUE
"2020-11-11","NYJ",TRUE
"2020-11-12","NYJ",TRUE
"2020-11-13","NYJ",TRUE
"2020-11-14","NYJ",TRUE
"2020-11-15","NYJ",TRUE
"2020-11-16","NYJ",TRUE
"2020-11-17","NYJ",TRUE
"2020-11-18","NYJ",TRUE
"2020-11-19","NYJ",TRUE
"2020-11-20","NYJ",TRUE
"2020-11-21","NYJ",TRUE
"2020-11-22","NYJ",TRUE
"2020-11-23","NYJ",TRUE
"2020-11-24","NYJ",TRUE
"2020-11-25","NYJ",TRUE
"2020-11-26","NYJ",TRUE
"2020-11-27","NYJ",TRUE
"2020-11-28","NYJ",TRUE
"2020-11-29","NYJ",TRUE
"2020-11-30","NYJ",TRUE
"2020-12-01","NYJ",TRUE
"2020-12-02","NYJ",TRUE
"2020-12-03","NYJ",TRUE
"2020-12-04","NYJ",TRUE
"2020-12-05","NYJ",TRUE
"2020-12-06","NYJ",TRUE
"2020-12-07","NYJ",TRUE
"2020-12-08","NYJ",TRUE
"2020-12-09","NYJ",TRUE
"2020-12-10","NYJ",TRUE
"2020-12-11","NYJ",TRUE
"2020-12-12","NYJ",TRUE
"2020-12-13","NYJ",TRUE
"2020-12-14","NYJ",TRUE
"2020-12-15","NYJ",TRUE
"2020-12-16","NYJ",TRUE
"2020-12-17","NYJ",TRUE
"2020-12-18","NYJ",TRUE
"2020-12-19","NYJ",TRUE
"2020-12-20","NYJ",TRUE
"2020-12-21","NYJ",TRUE
"2020-12-22","NYJ",TRUE
"2020-12-23","NYJ",TRUE
"2020-12-24","NYJ",TRUE
"2020-12-25","NYJ",TRUE
"2020-12-26","NYJ",TRUE
"2020-12-27","NYJ",TRUE
"2020-12-28","NYJ",TRUE
"2020-12-29","NYJ",TRUE
"2020-12-30","NYJ",TRUE
"2020-12-31","NYJ",TRUE
"2021-01-01","NYJ",TRUE
"2021-01-02","NYJ",TRUE
"2020-08-01","PHI",TRUE
"2020-08-02","PHI",TRUE
"2020-08-03","PHI",TRUE
"2020-08-04","PHI",TRUE
"2020-08-05","PHI",TRUE
"2020-08-06","PHI",TRUE
"2020-08-07","PHI",TRUE
"2020-08-08","PHI",TRUE
"2020-08-09","PHI",TRUE
"2020-08-10","PHI",TRUE
"2020-08-11","PHI",TRUE
"2020-08-12","PHI",TRUE
"2020-08-13","PHI",TRUE
"2020-08-14","PHI",TRUE
"2020-08-15","PHI",TRUE
"2020-08-16","PHI",TRUE
"2020-08-17","PHI",TRUE
"2020-08-18","PHI",TRUE
"2020-08-19","PHI",TRUE
"2020-08-20","PHI",TRUE
"2020-08-21","PHI",TRUE
"2020-08-22","PHI",TRUE
"2020-08-23","PHI",TRUE
"2020-08-24","PHI",TRUE
"2020-08-25","PHI",TRUE
"2020-08-26","PHI",TRUE
"2020-08-27","PHI",TRUE
"2020-08-28","PHI",TRUE
"2020-08-29","PHI",TRUE
"2020-08-30","PHI",TRUE
"2020-08-31","PHI",TRUE
"2020-09-01","PHI",TRUE
"2020-09-02","PHI",TRUE
"2020-09-03","PHI",TRUE
"2020-09-04","PHI",TRUE
"2020-09-05","PHI",TRUE
"2020-09-06","PHI",TRUE
"2020-09-07","PHI",TRUE
"2020-09-08","PHI",TRUE
"2020-09-09","PHI",TRUE
"2020-09-10","PHI",TRUE
"2020-09-11","PHI",TRUE
"2020-09-12","PHI",TRUE
"2020-09-13","PHI",FALSE
"2020-09-14","PHI",TRUE
"2020-09-15","PHI",TRUE
"2020-09-16","PHI",TRUE
"2020-09-17","PHI",TRUE
"2020-09-18","PHI",TRUE
"2020-09-19","PHI",TRUE
"2020-09-20","PHI",FALSE
"2020-09-21","PHI",TRUE
"2020-09-22","PHI",TRUE
"2020-09-23","PHI",TRUE
"2020-09-24","PHI",TRUE
"2020-09-25","PHI",TRUE
"2020-09-26","PHI",TRUE
"2020-09-27","PHI",FALSE
"2020-09-28","PHI",TRUE
"2020-09-29","PHI",TRUE
"2020-09-30","PHI",TRUE
"2020-10-01","PHI",TRUE
"2020-10-02","PHI",TRUE
"2020-10-03","PHI",TRUE
"2020-10-04","PHI",FALSE
"2020-10-05","PHI",TRUE
"2020-10-06","PHI",TRUE
"2020-10-07","PHI",TRUE
"2020-10-08","PHI",TRUE
"2020-10-09","PHI",TRUE
"2020-10-10","PHI",TRUE
"2020-10-11","PHI",FALSE
"2020-10-12","PHI",TRUE
"2020-10-13","PHI",TRUE
"2020-10-14","PHI",TRUE
"2020-10-15","PHI",TRUE
"2020-10-16","PHI",TRUE
"2020-10-17","PHI",TRUE
"2020-10-18","PHI",TRUE
"2020-10-19","PHI",TRUE
"2020-10-20","PHI",TRUE
"2020-10-21","PHI",TRUE
"2020-10-22","PHI",TRUE
"2020-10-23","PHI",TRUE
"2020-10-24","PHI",TRUE
"2020-10-25","PHI",TRUE
"2020-10-26","PHI",TRUE
"2020-10-27","PHI",TRUE
"2020-10-28","PHI",TRUE
"2020-10-29","PHI",TRUE
"2020-10-30","PHI",TRUE
"2020-10-31","PHI",TRUE
"2020-11-01","PHI",TRUE
"2020-11-02","PHI",TRUE
"2020-11-03","PHI",TRUE
"2020-11-04","PHI",TRUE
"2020-11-05","PHI",TRUE
"2020-11-06","PHI",TRUE
"2020-11-07","PHI",TRUE
"2020-11-08","PHI",TRUE
"2020-11-09","PHI",TRUE
"2020-11-10","PHI",TRUE
"2020-11-11","PHI",TRUE
"2020-11-12","PHI",TRUE
"2020-11-13","PHI",TRUE
"2020-11-14","PHI",TRUE
"2020-11-15","PHI",TRUE
"2020-11-16","PHI",TRUE
"2020-11-17","PHI",TRUE
"2020-11-18","PHI",TRUE
"2020-11-19","PHI",TRUE
"2020-11-20","PHI",TRUE
"2020-11-21","PHI",TRUE
"2020-11-22","PHI",TRUE
"2020-11-23","PHI",TRUE
"2020-11-24","PHI",TRUE
"2020-11-25","PHI",TRUE
"2020-11-26","PHI",TRUE
"2020-11-27","PHI",TRUE
"2020-11-28","PHI",TRUE
"2020-11-29","PHI",TRUE
"2020-11-30","PHI",TRUE
"2020-12-01","PHI",TRUE
"2020-12-02","PHI",TRUE
"2020-12-03","PHI",TRUE
"2020-12-04","PHI",TRUE
"2020-12-05","PHI",TRUE
"2020-12-06","PHI",TRUE
"2020-12-07","PHI",TRUE
"2020-12-08","PHI",TRUE
"2020-12-09","PHI",TRUE
"2020-12-10","PHI",TRUE
"2020-12-11","PHI",TRUE
"2020-12-12","PHI",TRUE
"2020-12-13","PHI",TRUE
"2020-12-14","PHI",TRUE
"2020-12-15","PHI",TRUE
"2020-12-16","PHI",TRUE
"2020-12-17","PHI",TRUE
"2020-12-18","PHI",TRUE
"2020-12-19","PHI",TRUE
"2020-12-20","PHI",TRUE
"2020-12-21","PHI",TRUE
"2020-12-22","PHI",TRUE
"2020-12-23","PHI",TRUE
"2020-12-24","PHI",TRUE
"2020-12-25","PHI",TRUE
"2020-12-26","PHI",TRUE
"2020-12-27","PHI",TRUE
"2020-12-28","PHI",TRUE
"2020-12-29","PHI",TRUE
"2020-12-30","PHI",TRUE
"2020-12-31","PHI",TRUE
"2021-01-01","PHI",TRUE
"2021-01-02","PHI",TRUE
"2020-08-01","PIT",TRUE
"2020-08-02","PIT",TRUE
"2020-08-03","PIT",TRUE
"2020-08-04","PIT",TRUE
"2020-08-05","PIT",TRUE
"2020-08-06","PIT",TRUE
"2020-08-07","PIT",TRUE
"2020-08-08","PIT",TRUE
"2020-08-09","PIT",TRUE
"2020-08-10","PIT",TRUE
"2020-08-11","PIT",TRUE
"2020-08-12","PIT",TRUE
"2020-08-13","PIT",TRUE
"2020-08-14","PIT",TRUE
"2020-08-15","PIT",TRUE
"2020-08-16","PIT",TRUE
"2020-08-17","PIT",TRUE
"2020-08-18","PIT",TRUE
"2020-08-19","PIT",TRUE
"2020-08-20","PIT",TRUE
"2020-08-21","PIT",TRUE
"2020-08-22","PIT",TRUE
"2020-08-23","PIT",TRUE
"2020-08-24","PIT",TRUE
"2020-08-25","PIT",TRUE
"2020-08-26","PIT",TRUE
"2020-08-27","PIT",TRUE
"2020-08-28","PIT",TRUE
"2020-08-29","PIT",TRUE
"2020-08-30","PIT",TRUE
"2020-08-31","PIT",TRUE
"2020-09-01","PIT",TRUE
"2020-09-02","PIT",TRUE
"2020-09-03","PIT",TRUE
"2020-09-04","PIT",TRUE
"2020-09-05","PIT",TRUE
"2020-09-06","PIT",TRUE
"2020-09-07","PIT",TRUE
"2020-09-08","PIT",TRUE
"2020-09-09","PIT",TRUE
"2020-09-10","PIT",TRUE
"2020-09-11","PIT",TRUE
"2020-09-12","PIT",TRUE
"2020-09-13","PIT",TRUE
"2020-09-14","PIT",FALSE
"2020-09-15","PIT",TRUE
"2020-09-16","PIT",TRUE
"2020-09-17","PIT",TRUE
"2020-09-18","PIT",TRUE
"2020-09-19","PIT",TRUE
"2020-09-20","PIT",FALSE
"2020-09-21","PIT",TRUE
"2020-09-22","PIT",TRUE
"2020-09-23","PIT",TRUE
"2020-09-24","PIT",TRUE
"2020-09-25","PIT",TRUE
"2020-09-26","PIT",TRUE
"2020-09-27","PIT",FALSE
"2020-09-28","PIT",TRUE
"2020-09-29","PIT",TRUE
"2020-09-30","PIT",TRUE
"2020-10-01","PIT",TRUE
"2020-10-02","PIT",TRUE
"2020-10-03","PIT",TRUE
"2020-10-04","PIT",TRUE
"2020-10-05","PIT",TRUE
"2020-10-06","PIT",TRUE
"2020-10-07","PIT",TRUE
"2020-10-08","PIT",TRUE
"2020-10-09","PIT",TRUE
"2020-10-10","PIT",TRUE
"2020-10-11","PIT",FALSE
"2020-10-12","PIT",TRUE
"2020-10-13","PIT",TRUE
"2020-10-14","PIT",TRUE
"2020-10-15","PIT",TRUE
"2020-10-16","PIT",TRUE
"2020-10-17","PIT",TRUE
"2020-10-18","PIT",TRUE
"2020-10-19","PIT",TRUE
"2020-10-20","PIT",TRUE
"2020-10-21","PIT",TRUE
"2020-10-22","PIT",TRUE
"2020-10-23","PIT",TRUE
"2020-10-24","PIT",TRUE
"2020-10-25","PIT",TRUE
"2020-10-26","PIT",TRUE
"2020-10-27","PIT",TRUE
"2020-10-28","PIT",TRUE
"2020-10-29","PIT",TRUE
"2020-10-30","PIT",TRUE
"2020-10-31","PIT",TRUE
"2020-11-01","PIT",TRUE
"2020-11-02","PIT",TRUE
"2020-11-03","PIT",TRUE
"2020-11-04","PIT",TRUE
"2020-11-05","PIT",TRUE
"2020-11-06","PIT",TRUE
"2020-11-07","PIT",TRUE
"2020-11-08","PIT",TRUE
"2020-11-09","PIT",TRUE
"2020-11-10","PIT",TRUE
"2020-11-11","PIT",TRUE
"2020-11-12","PIT",TRUE
"2020-11-13","PIT",TRUE
"2020-11-14","PIT",TRUE
"2020-11-15","PIT",TRUE
"2020-11-16","PIT",TRUE
"2020-11-17","PIT",TRUE
"2020-11-18","PIT",TRUE
"2020-11-19","PIT",TRUE
"2020-11-20","PIT",TRUE
"2020-11-21","PIT",TRUE
"2020-11-22","PIT",TRUE
"2020-11-23","PIT",TRUE
"2020-11-24","PIT",TRUE
"2020-11-25","PIT",TRUE
"2020-11-26","PIT",TRUE
"2020-11-27","PIT",TRUE
"2020-11-28","PIT",TRUE
"2020-11-29","PIT",TRUE
"2020-11-30","PIT",TRUE
"2020-12-01","PIT",TRUE
"2020-12-02","PIT",TRUE
"2020-12-03","PIT",TRUE
"2020-12-04","PIT",TRUE
"2020-12-05","PIT",TRUE
"2020-12-06","PIT",TRUE
"2020-12-07","PIT",TRUE
"2020-12-08","PIT",TRUE
"2020-12-09","PIT",TRUE
"2020-12-10","PIT",TRUE
"2020-12-11","PIT",TRUE
